TransactionAmount,TransactionType,AccountBalance,TransactionDuration,LoginAttempts,BeneficiaryStatus,BankType,IsInternational,MerchantCategory,DebitChannel,IsKnownEntity,IsFraud
443.86285049034,TRANSFER,77273.92583017358,210.00398529509837,1,known,same,local,utilities,pos,yes,0
79938.93011218305,DEBIT,136661.11572200834,40.74716382993406,1,known,same,local,individual,atm,no,1
2157.8381931901336,CASH_OUT,56972.29217575604,248.64809234200519,1,known,same,local,retail,atm,yes,0
2382.656234792976,CASH_OUT,51981.27328412999,214.15955240524582,1,unknown,same,local,retail,pos,yes,0
541.3929669418146,PAYMENT,21685.069361561193,206.69937838261134,2,known,different,local,retail,pos,yes,0
1739.963019332359,CASH_OUT,58021.46746654879,281.33180413751626,1,known,same,local,utilities,online,yes,0
4881.456864628476,CASH_IN,17757.298701223986,50.920044743267205,1,known,same,local,entertainment,atm,yes,0
78126.66921602965,CASH_OUT,15094.872431470842,21.01287569974894,1,known,different,international,entertainment,online,yes,1
2235.4478108359544,TRANSFER,45599.23123376793,109.61377671793107,1,known,same,local,food,online,yes,0
4606.794888602328,CASH_OUT,88599.86618928969,109.93113368546486,1,known,same,local,individual,pos,yes,0
906.0792540836301,PAYMENT,85101.8759061028,277.7637675936232,1,known,same,local,food,atm,yes,0
489.9022925723806,PAYMENT,71918.3697418025,141.42454431006138,1,known,same,international,utilities,online,yes,0
76066.85467474953,CASH_OUT,32863.960010878975,5.82151727669911,1,known,different,international,individual,online,yes,1
2787.252464624176,CASH_IN,8942.757776988561,19.367198662837225,1,known,same,local,food,atm,no,0
85905.7544517882,TRANSFER,78356.48605006427,19.12975208151644,1,unknown,same,local,individual,online,no,1
643.6243071088908,PAYMENT,50103.101766450476,247.4283017460833,1,known,same,local,utilities,atm,yes,0
4280.225400282101,DEBIT,43070.507376506954,215.12120876712015,1,known,same,local,individual,atm,yes,0
3844.277283529214,CASH_IN,31059.75301744593,214.31526239438924,1,known,same,local,individual,atm,yes,0
2371.7177116594066,CASH_OUT,5018.595804373869,270.98975472031805,1,known,same,local,retail,atm,yes,0
4840.737961914401,DEBIT,87434.91287501594,259.2984778848892,1,known,same,local,individual,pos,yes,0
4697.435867653592,CASH_OUT,67881.82482567822,233.22092453601718,1,known,same,local,entertainment,atm,yes,0
763.14476175993,DEBIT,22052.443095838556,202.03022504121353,1,known,same,local,food,online,yes,0
59191.11158038267,DEBIT,149390.54643060968,67.52810008067179,1,known,same,local,individual,atm,no,1
2693.8927716315766,CASH_OUT,14698.869540860682,292.97320053827195,1,known,same,local,food,atm,yes,0
70189.0256423401,DEBIT,205542.33484455536,30.304632842166004,1,known,same,local,individual,atm,no,1
2984.884479259283,CASH_OUT,39531.316915973766,51.14963148629961,2,known,different,local,individual,online,yes,0
4527.367261538145,CASH_IN,42441.92640226602,244.50351197837867,2,known,same,local,utilities,pos,yes,0
780.9157099735423,TRANSFER,28599.89683703458,203.39950031810466,2,known,same,local,entertainment,online,yes,0
55447.13651060269,CASH_OUT,36498.02807937487,31.25129797262066,1,known,different,international,entertainment,online,yes,1
416.0000759907349,PAYMENT,77896.86978390507,271.789738322211,1,known,same,local,retail,atm,yes,0
3368.2018532538013,DEBIT,63409.462560044354,231.57999814808156,1,known,same,local,individual,pos,yes,0
4450.146948169233,PAYMENT,97211.5699318098,109.4207838161181,1,known,different,local,food,online,yes,0
4001.407641499677,TRANSFER,9573.081946092661,61.29905194504149,1,known,same,local,food,pos,yes,0
50606.07391274355,TRANSFER,168436.13021873136,36.15827224325409,2,unknown,different,local,individual,online,no,1
1321.2477284621618,DEBIT,18381.40791193564,85.46887188903392,1,known,same,local,entertainment,atm,yes,0
4345.4360418361075,PAYMENT,70735.07315073027,224.26962606651858,1,known,same,local,food,atm,yes,0
2700.28006238337,DEBIT,17319.79606734067,239.82093030916943,1,known,same,local,individual,pos,yes,0
2724.7785997412248,CASH_OUT,19390.692415227953,72.7695198114057,2,known,same,local,individual,pos,yes,0
2619.1875849611747,CASH_IN,62648.84170136339,103.27097436274045,1,known,same,local,retail,atm,yes,0
1775.8749916422307,CASH_OUT,54916.14518216104,25.40786009179451,1,unknown,same,local,utilities,pos,yes,0
4279.085431110393,DEBIT,98872.56810572953,56.76870021857809,1,known,different,local,entertainment,online,yes,0
1254.8592867370137,CASH_OUT,52402.39508067097,277.71112041454023,2,known,same,local,food,pos,yes,0
2261.418619435764,TRANSFER,54875.36604414272,62.70245688421861,1,known,same,local,food,online,yes,0
325.01769509996666,CASH_OUT,25464.015002959033,170.64610105364108,1,known,same,local,entertainment,online,yes,0
4113.993555973573,TRANSFER,40704.637027493816,107.75355885070765,2,known,same,local,utilities,online,yes,0
86286.49767061735,CASH_OUT,158253.85014514654,11.106482172704512,1,known,different,international,entertainment,online,yes,1
451.49644161979506,CASH_IN,28158.339427726994,256.33796853207616,1,known,same,local,retail,atm,yes,0
4006.2154802705027,CASH_OUT,39830.3434449393,79.75130163054618,1,known,same,local,entertainment,atm,yes,0
2184.450225389238,TRANSFER,88785.31141306233,121.21547456988112,1,known,same,local,individual,pos,yes,0
613.6112446439352,CASH_OUT,15348.238521648476,192.34651437405495,1,known,same,local,retail,atm,yes,0
2379.513507015937,CASH_OUT,84288.04232684188,149.6256629260149,1,known,same,local,utilities,atm,no,0
3453.7618328204935,DEBIT,9443.11077568469,283.61030614829656,1,known,same,local,individual,atm,yes,0
160.4647550463627,PAYMENT,64741.35362493265,204.42506481446398,1,known,same,local,entertainment,atm,yes,0
4130.960728532876,DEBIT,56874.05916867185,164.61274809285302,1,known,same,local,entertainment,pos,yes,0
3102.434003756799,CASH_OUT,55486.06863907888,149.9697602453183,1,known,same,local,individual,pos,yes,0
3537.7080976656875,CASH_OUT,85151.91559744223,264.9441253229404,2,known,same,local,individual,pos,yes,0
4526.1523895143055,CASH_OUT,27769.84792364277,174.2590546115494,1,known,same,local,food,pos,yes,0
435.2780514262882,PAYMENT,31896.500182686148,239.33446145576443,1,known,different,local,individual,atm,yes,0
172725.49147657445,TRANSFER,278490.551999877,35.75811150248245,2,unknown,same,local,individual,online,no,1
2450.05623852158,TRANSFER,32048.786408328408,237.8053002996534,1,known,same,local,utilities,atm,yes,0
1408.5492033042524,CASH_OUT,39211.07418591597,99.19035396451261,1,known,same,local,utilities,atm,yes,0
964.4207399048533,CASH_IN,29978.433184680733,114.76073827859747,2,known,same,local,individual,online,yes,0
1552.5197221636488,PAYMENT,2837.964777654691,47.23614863154019,1,known,different,local,individual,pos,yes,0
2525.0229398151373,CASH_OUT,37741.76664411257,74.74541383875415,1,known,same,local,retail,atm,yes,0
3607.71648827758,DEBIT,98505.25234684032,125.5452324693344,1,unknown,same,local,entertainment,atm,yes,0
72495.42080839495,TRANSFER,185124.62656614726,31.82533082841498,2,unknown,same,local,individual,online,no,1
882.6808337103292,TRANSFER,67621.64266378306,286.15360953716527,1,known,same,local,entertainment,atm,yes,0
4571.762113196419,PAYMENT,98889.49597700789,206.21838062900406,2,known,same,local,retail,atm,yes,0
1979.0802195325793,TRANSFER,64940.75840744831,200.97691911099648,1,known,same,local,utilities,pos,yes,0
1597.9546077865757,CASH_IN,81155.11338389853,95.37444718620986,1,known,different,local,retail,atm,yes,0
2915.129930963818,CASH_IN,88900.26117006551,193.8625787091488,2,known,different,local,individual,atm,yes,0
2242.752910787617,DEBIT,51407.41911197843,283.12064276451605,1,known,same,local,food,online,yes,0
4987.849122346596,TRANSFER,56525.973428915306,234.12492745869932,1,known,different,international,individual,atm,yes,0
2347.077481203778,DEBIT,76972.38649640206,181.15717047687914,1,unknown,same,local,food,pos,yes,0
1057.1665928199272,CASH_IN,93485.09485168576,166.126165452609,1,known,same,local,entertainment,pos,yes,0
126.90861691332452,PAYMENT,25043.778365405058,125.38676245696291,1,known,same,local,utilities,online,yes,0
25572.871355059364,CASH_OUT,89008.57002453473,34.77043053145911,1,known,different,international,food,online,yes,1
374.5661439547952,CASH_IN,1081.71193502315,39.54564582865269,2,known,same,local,utilities,atm,yes,0
3576.1284988883335,PAYMENT,5509.1634992471145,175.814480765003,1,known,different,international,food,pos,yes,0
786.0326311602331,TRANSFER,50325.37337174741,99.71585237965868,1,known,same,local,food,atm,yes,0
3770.7657533085107,CASH_IN,49366.69955993965,18.9680277491421,2,known,same,local,retail,online,yes,0
3858.775821818515,DEBIT,76365.34000533243,282.0063900313219,1,known,different,local,entertainment,atm,yes,0
2834.8518036676096,TRANSFER,87522.82674871151,281.0347992259261,1,known,different,local,retail,pos,yes,0
2905.0044857734088,DEBIT,41960.53118149354,186.78938735003595,1,known,same,local,entertainment,atm,yes,0
1641.8168772314239,CASH_OUT,50770.9834959585,211.7481893778439,1,known,same,international,individual,pos,yes,0
3715.9970337630302,TRANSFER,49864.3338563488,183.25122350685794,1,known,same,local,food,atm,yes,0
2873.816066360277,CASH_IN,4325.644753355693,277.4638398731622,2,known,same,local,individual,pos,yes,0
58963.4179548366,DEBIT,57756.172872140116,104.0645546862231,1,known,same,local,individual,atm,no,1
1321.5198236807994,CASH_IN,16104.497281625834,252.94143381060573,1,known,same,local,retail,atm,yes,0
2893.2879306752784,CASH_OUT,85320.50620728183,246.2254016924226,1,known,same,international,utilities,online,yes,0
4744.051589314896,TRANSFER,4040.662661967241,92.52514270751186,1,known,same,local,entertainment,atm,yes,0
1076.8984551143762,DEBIT,51301.96585834716,65.39420954825326,1,unknown,same,local,food,online,yes,0
85656.12495464833,DEBIT,200877.79291230376,115.3754212299093,1,known,same,local,individual,atm,no,1
1188.5543831162593,CASH_IN,76868.59398828448,31.030442487782217,1,unknown,same,local,food,online,yes,0
2960.663147191511,CASH_IN,38367.99674470336,121.12929932675041,1,known,same,local,individual,pos,yes,0
3083.4915853038615,TRANSFER,51368.21145647007,21.501695945892394,1,known,different,local,entertainment,pos,yes,0
1097.6611169662267,CASH_IN,89572.20173895516,106.32217900700476,2,known,same,local,individual,pos,no,0
2952.917831059795,PAYMENT,19807.913833306862,282.1747871288627,1,known,same,local,retail,pos,yes,0
4044.264178979963,TRANSFER,88925.39053872379,245.95488390392208,2,known,same,local,utilities,online,yes,0
4185.933995649945,CASH_OUT,5836.229935591667,128.66703077426078,1,known,same,local,food,atm,yes,0
4802.267867921214,CASH_IN,56594.73990642639,95.79382026173624,1,known,same,local,utilities,pos,yes,0
209.2329265287591,PAYMENT,54019.31878338444,55.768065384504816,2,unknown,same,local,individual,pos,yes,0
1654.9247327811645,CASH_IN,94439.50161044222,80.53366683084317,1,known,same,local,individual,atm,yes,0
1035.102482815085,DEBIT,17931.311827752445,288.6140702260407,1,known,same,local,utilities,atm,yes,0
3862.7403752260043,CASH_OUT,73885.35566275592,104.30507108683868,1,known,same,local,utilities,pos,yes,0
3012.7950531930724,DEBIT,54736.39454714885,278.74764113808834,1,unknown,same,local,utilities,pos,yes,0
4320.954471850279,CASH_OUT,17458.03737239196,234.5975415298219,1,known,different,local,food,online,yes,0
4701.314628893163,TRANSFER,62413.06810879636,80.44688114292168,1,known,same,local,entertainment,pos,yes,0
1008.5899162917138,CASH_OUT,89244.7764858116,271.08082824691405,1,known,same,local,individual,online,yes,0
2416.2246329333047,PAYMENT,53378.938868188794,65.92597900131162,1,known,different,local,utilities,atm,yes,0
2861.0610756025417,PAYMENT,23721.892952350616,247.62969916159972,1,known,same,local,food,atm,yes,0
4798.287490523161,CASH_IN,88477.19492635452,272.5272345475892,1,known,same,local,retail,pos,no,0
4791.968647264285,CASH_IN,18712.071704836806,298.68230871291297,2,known,same,local,utilities,online,yes,0
3644.2855853297574,CASH_IN,77307.18013099731,201.43014021493056,1,known,same,international,entertainment,online,yes,0
4112.528307950166,DEBIT,44772.374533201284,297.12531105953957,1,known,same,local,individual,atm,yes,0
4307.898918336447,DEBIT,15781.963283759334,284.1973522274706,1,known,same,local,food,online,yes,0
3538.704366596459,CASH_IN,92763.37681684112,282.3896899498874,1,unknown,same,local,retail,atm,yes,0
1281.7349917221393,CASH_OUT,66600.84388266853,77.49885472570116,1,unknown,same,local,entertainment,online,yes,0
283.7697881936622,CASH_OUT,52089.21616422865,158.43551515496105,1,known,same,local,individual,pos,yes,0
3901.8649309016973,TRANSFER,96894.65556570321,146.055589158645,1,known,same,local,entertainment,atm,yes,0
2683.0553025714094,CASH_IN,34800.2054108514,50.66776933845488,1,known,same,local,utilities,atm,yes,0
4154.803015851137,PAYMENT,54861.10329723964,24.67216981915019,2,known,same,local,individual,pos,yes,0
3694.9358683637765,DEBIT,41044.058503169574,80.69480016523899,1,known,same,local,utilities,online,yes,0
3349.4736461456014,PAYMENT,24390.634664079498,84.91740071391241,1,known,same,local,food,online,yes,0
1392.0273872053526,CASH_IN,27225.1085038061,140.60129996334922,1,known,same,local,individual,pos,yes,0
172.0194718854029,PAYMENT,22253.089350805833,285.8697523012187,2,known,same,local,entertainment,atm,yes,0
4840.3680151894,PAYMENT,86406.83992631282,187.80698212202412,1,known,same,local,individual,atm,yes,0
108.83714712627786,CASH_IN,27343.172422230207,25.75604039263045,1,known,same,international,utilities,atm,yes,0
2437.8207952563835,CASH_IN,58367.43495973291,280.91286690296585,1,known,different,international,individual,online,yes,0
4200.2162307449735,CASH_OUT,84841.76108176885,204.87528815324922,2,known,same,local,individual,online,yes,0
3562.1560030810037,DEBIT,40889.721258162,22.550895282096278,1,unknown,same,local,entertainment,online,yes,0
3729.681957115533,TRANSFER,82144.27984927238,108.9238090612169,1,known,same,local,retail,online,no,0
2192.6967576731504,TRANSFER,81301.61776913505,226.10549003618576,2,known,same,local,entertainment,pos,yes,0
519.7441846049775,DEBIT,35164.66105271546,26.383953841184667,1,known,same,local,utilities,pos,yes,0
1683.1418912790928,DEBIT,86471.59789097919,88.14432040588693,1,known,same,international,food,pos,yes,0
3665.9583481883915,DEBIT,95477.21129357921,91.08662083341068,2,known,same,local,utilities,online,yes,0
3645.8683649964905,TRANSFER,34856.682868817916,81.4664231700002,2,known,same,local,retail,pos,yes,0
3085.6366840472765,CASH_OUT,9995.496024819651,87.82070312756024,1,known,same,local,entertainment,pos,yes,0
1031.103155243492,DEBIT,74001.92716719661,70.69635973035886,1,unknown,same,local,food,online,yes,0
4521.7988209992645,CASH_IN,8339.161212826246,177.88770204721914,2,known,same,local,retail,online,yes,0
930.6731374385382,CASH_IN,56905.48791757822,292.521384745489,1,known,same,local,entertainment,online,yes,0
2842.666494052302,CASH_IN,43296.38134082041,155.296760472006,1,known,same,local,food,pos,yes,0
4259.66475259056,DEBIT,25351.119366932275,239.0396722748531,1,known,same,local,retail,pos,yes,0
1994.6432753104268,PAYMENT,44191.48941161723,169.43210072990402,2,known,same,local,food,online,yes,0
135200.68767164997,TRANSFER,300800.110654495,21.715167821194672,1,unknown,same,local,individual,online,no,1
4593.050668049379,DEBIT,83027.75261841291,174.93155127562693,1,known,same,local,entertainment,atm,yes,0
136.973595192259,CASH_OUT,34637.46368050523,213.40179913799776,2,known,same,local,retail,online,yes,0
268.88489068557533,TRANSFER,33213.698584076374,184.31086700274386,1,known,same,local,food,atm,yes,0
410.0700099333241,CASH_IN,20479.63876488507,286.4698827504304,1,known,same,local,utilities,online,no,0
159080.12887376407,TRANSFER,251656.7083391529,32.876573833213165,1,unknown,different,local,individual,online,no,1
4251.4253085354585,TRANSFER,13635.05980853128,249.92721397208712,1,known,same,local,entertainment,pos,yes,0
496.23275737526023,CASH_IN,22857.273743784262,169.15284139123875,1,known,same,local,utilities,online,yes,0
66.9944763483063,CASH_IN,2300.1174832134784,108.29589047299785,1,known,different,local,entertainment,pos,yes,0
2461.1396699367347,PAYMENT,36398.96318128531,218.80345751539218,1,known,same,local,individual,pos,yes,0
3141.8276561543726,DEBIT,2972.3367318889677,183.74795663111016,1,known,same,local,retail,atm,yes,0
2616.1465336317983,CASH_IN,27856.85720559627,52.9132259577156,1,known,same,local,utilities,pos,yes,0
2316.6199046922534,CASH_IN,52975.682108878835,56.03410759189627,2,known,same,local,food,pos,yes,0
1256.0940281824678,PAYMENT,98119.31501220161,77.52563360616335,1,known,same,local,food,atm,yes,0
3581.7751136399725,CASH_OUT,45659.798387609,74.14442059488672,1,known,same,international,individual,online,no,0
1194.587474336147,PAYMENT,56422.891719487736,18.020937018520126,1,known,same,local,food,atm,yes,0
1574.0875927937727,CASH_IN,7966.5690784845065,195.12781986386776,1,unknown,same,local,food,pos,yes,0
1344.5681169636885,CASH_OUT,71839.83234474377,248.77426254458845,1,known,same,local,entertainment,pos,yes,0
2597.307338400568,CASH_IN,46272.77914687815,274.2513620965227,1,known,same,local,food,pos,yes,0
170.78221413841567,CASH_IN,48149.16935837561,55.74631414976716,1,known,same,local,retail,online,yes,0
769.3064903578456,CASH_OUT,32648.41480188648,278.5827860394408,1,known,same,local,entertainment,pos,yes,0
4962.611841451004,CASH_OUT,58611.633998528036,93.47808813094905,1,known,same,local,utilities,online,yes,0
4984.593179683981,CASH_IN,37237.979111196975,40.974919461745785,2,known,different,local,retail,online,yes,0
822.4665986862448,CASH_OUT,62596.5377322528,104.82251907489047,2,known,same,local,individual,pos,yes,0
66.17325075261239,CASH_IN,54391.06558487736,32.58105323422458,2,known,same,local,utilities,atm,yes,0
3894.2444205434235,DEBIT,5601.399607803227,109.37184841464398,1,known,different,local,individual,atm,yes,0
896.3170717228588,CASH_IN,86404.95609548257,96.3328256790133,1,known,same,local,entertainment,atm,yes,0
2759.2100835195774,DEBIT,88233.17200679758,292.21872159182954,1,known,same,local,entertainment,online,yes,0
2991.5771028063173,CASH_IN,47380.9688716705,147.44396782464472,2,known,same,local,individual,pos,yes,0
1075.6919974411169,TRANSFER,73544.16388954462,264.1845480813139,1,known,same,local,individual,online,yes,0
4989.975892165213,CASH_IN,82863.27292660651,249.12577485660648,1,unknown,same,local,individual,atm,yes,0
1476.435014290913,DEBIT,88070.31737199197,70.38645985093913,1,known,same,local,individual,atm,yes,0
2039.2088689805194,CASH_OUT,4074.4743368399754,43.69333736287051,1,known,same,local,utilities,atm,yes,0
3863.5873513038187,CASH_IN,58191.41268378616,159.855218132252,1,unknown,same,local,individual,online,yes,0
2375.0983545608715,PAYMENT,13206.050569871548,73.23248943928067,1,known,same,local,retail,online,yes,0
3160.989034340552,CASH_IN,68362.23917861772,245.3593061370498,1,known,same,local,utilities,online,yes,0
205.91340276878353,TRANSFER,93036.62945574569,119.1025596398534,1,known,same,local,utilities,online,yes,0
119006.14788030183,TRANSFER,363450.49432737,35.112456257462426,2,unknown,different,local,individual,online,no,1
2413.488457064468,CASH_IN,86521.53923919369,147.47752788137578,1,known,same,local,food,atm,yes,0
3861.0479837158236,CASH_IN,31243.608109490895,249.02838182708985,1,unknown,same,local,individual,pos,yes,0
3623.492229196109,CASH_OUT,35518.65326309256,103.06600627281313,2,unknown,same,local,entertainment,online,yes,0
2725.951882514891,TRANSFER,9090.49431284392,265.4108951964787,1,known,same,local,individual,pos,yes,0
606.4805588659463,DEBIT,46304.8595872947,228.1638325396659,2,unknown,different,local,entertainment,atm,yes,0
1646.6336924478671,TRANSFER,23140.086732728167,102.09754205838266,1,known,same,local,entertainment,atm,yes,0
4964.497879405011,CASH_IN,36672.85455491684,99.9450677116057,1,known,same,local,entertainment,atm,no,0
1603.1685990310677,DEBIT,20049.95773569065,25.912364718585103,1,known,same,local,retail,atm,yes,0
4237.611203533144,CASH_IN,28229.751593355446,154.26821700745143,1,known,same,local,entertainment,pos,yes,0
2120.5315602427213,CASH_OUT,61669.51068268793,155.0521729524768,1,known,same,local,food,pos,no,0
59.547022290546074,DEBIT,89588.48808608075,118.33224981380116,1,known,same,local,utilities,atm,yes,0
309.39078348429655,CASH_IN,61717.805298263,277.24668360031256,1,known,same,local,individual,online,yes,0
4171.03415087109,PAYMENT,78171.4479185705,289.2592609708555,1,known,same,local,individual,pos,yes,0
435.2591834721643,DEBIT,21511.441869328864,258.25940495697967,1,known,same,local,entertainment,atm,yes,0
2786.998303138233,TRANSFER,91917.05971761634,188.83217378341857,1,unknown,same,local,food,online,yes,0
1921.7288654173171,TRANSFER,48830.27912840568,85.22178144784456,1,known,same,local,individual,online,no,0
2950.802321997463,PAYMENT,25327.74434344427,80.55011607330566,1,known,same,international,entertainment,atm,yes,0
87704.99829706273,DEBIT,273105.78600498225,102.0295219003867,1,known,same,local,individual,atm,no,1
1000.1968041348538,CASH_OUT,84305.4664048704,23.08377214651183,1,unknown,same,local,retail,atm,no,0
1198.6836535825066,DEBIT,20551.986141306923,296.13875951096327,1,known,same,local,individual,atm,yes,0
2124.692942368434,DEBIT,744.1838327461296,226.72239165402493,1,known,same,local,utilities,pos,yes,0
3809.818485293912,CASH_OUT,56345.57017140829,167.23842860288667,1,known,same,local,entertainment,online,yes,0
353.48631326293247,DEBIT,80410.91468978001,186.4799482303366,1,unknown,different,local,individual,pos,yes,0
4856.184143139524,DEBIT,12633.640774203986,169.87087089263292,2,known,same,local,retail,atm,yes,0
396.98755577818883,CASH_IN,73196.17572683714,250.5782734802355,1,unknown,same,local,food,online,yes,0
2744.373313074774,CASH_IN,65909.81754133162,210.63229431152922,1,known,same,local,retail,atm,yes,0
4239.32527498847,CASH_IN,68079.88575562907,279.37711917814016,1,known,same,local,food,atm,yes,0
2891.2643391330807,CASH_OUT,64670.40810546499,181.797703765306,2,known,different,local,utilities,atm,no,0
1612.0474692763376,TRANSFER,46236.694592533924,90.11526369202775,2,known,same,local,utilities,pos,yes,0
3044.8618821858886,PAYMENT,58237.58973662126,288.15733749176366,1,known,same,local,food,pos,yes,0
1077.9097283653327,CASH_IN,27068.8222054116,191.93210143965268,2,unknown,same,local,entertainment,atm,yes,0
3848.290507414293,DEBIT,87413.46061278258,181.32894805497895,1,known,same,local,food,atm,yes,0
154.53473088881125,CASH_IN,77372.93742386745,45.34063118710776,2,unknown,same,local,entertainment,online,yes,0
1902.9681903127637,CASH_OUT,36780.54033133129,111.98156999685133,1,known,same,local,entertainment,pos,yes,0
2598.5664001020655,PAYMENT,71831.50984201631,37.46416495370731,2,known,same,local,food,pos,yes,0
1382.8029358875472,PAYMENT,78808.70164111047,198.91977611037404,2,known,different,local,utilities,atm,yes,0
3252.714048118075,TRANSFER,78019.96587924151,192.95402492891444,1,known,different,local,utilities,pos,yes,0
4156.2342657520885,CASH_OUT,234.53576581981193,180.88770322783407,1,known,same,local,entertainment,atm,yes,0
1680.1155547295014,CASH_IN,55130.99201984462,78.19134516288383,2,unknown,same,local,retail,online,yes,0
2716.6290096965786,PAYMENT,30338.037514442367,235.0834158435456,1,unknown,same,local,food,online,no,0
4497.778742542583,CASH_IN,49107.76125573239,285.31096996711227,2,known,same,local,individual,online,yes,0
3031.5707243324396,PAYMENT,50879.01759546686,192.61490059958007,2,known,same,local,utilities,online,yes,0
161525.34966304107,TRANSFER,242422.86645693256,32.56775326540083,1,unknown,same,local,individual,online,no,1
2424.497405720872,CASH_IN,44892.95031107004,24.65281721805659,2,known,same,international,food,online,no,0
82.76707868341505,TRANSFER,31483.007930725606,253.07515501074934,1,known,same,local,food,pos,yes,0
4755.258443059306,CASH_IN,34114.87825246636,39.44679004928662,1,known,same,local,individual,pos,yes,0
87.10418177806453,DEBIT,78623.29804707324,136.82051469816184,1,known,same,local,retail,online,yes,0
262.3189821458368,TRANSFER,36409.464898432416,45.08139178157692,1,known,same,local,utilities,atm,yes,0
3130.9832040080446,PAYMENT,80994.74206567324,83.67029474763514,1,known,same,local,individual,atm,yes,0
4244.50547595672,DEBIT,88956.24550162177,190.81823595507623,1,known,same,local,food,atm,yes,0
1020.5516331986131,CASH_IN,13027.781182863248,136.92395959544547,1,known,same,local,individual,atm,yes,0
733.0667202805057,PAYMENT,73486.88756094358,179.14073339649795,2,known,same,local,retail,online,yes,0
2569.8498155851967,PAYMENT,62928.16942292281,106.92719250123262,1,known,same,local,individual,online,yes,0
498.26055729934967,DEBIT,52335.77129636589,124.19566708676832,1,known,different,local,retail,atm,yes,0
3058.2647098834695,PAYMENT,55217.649634754256,112.56017109638961,1,known,same,local,retail,online,yes,0
2428.733337185055,CASH_OUT,58945.84900733495,147.38028553976073,1,known,same,local,retail,atm,yes,0
1460.4712818319738,PAYMENT,82785.16163887653,218.38853893484728,1,known,same,local,entertainment,online,yes,0
66669.53227106956,TRANSFER,171734.50191504665,55.27675666839187,1,unknown,different,local,individual,online,no,1
2055.4302550906777,CASH_OUT,27456.406466251447,37.09851036492603,1,known,same,local,utilities,atm,yes,0
331.66749901511275,DEBIT,47196.959820066564,16.767784757122325,1,known,same,local,retail,online,yes,0
89425.32390625228,TRANSFER,220746.8822865044,27.312086797540065,2,unknown,same,local,individual,online,no,1
60302.964790525584,DEBIT,162808.85563391587,88.94850080289943,1,known,same,local,individual,atm,no,1
129.32053104120507,CASH_OUT,14350.67522217856,80.7243019700924,1,known,same,local,retail,atm,yes,0
2641.7394468110406,CASH_OUT,15160.544503670259,71.85484638592756,2,known,same,local,retail,pos,yes,0
3575.0047766152857,CASH_IN,71124.27894034382,212.37306189012764,1,known,same,local,utilities,atm,yes,0
1673.187649461922,PAYMENT,30120.025298306504,185.73061919688772,2,known,same,local,individual,atm,yes,0
3629.0370529818324,DEBIT,10912.15260576782,237.72194555994068,1,known,different,international,retail,atm,yes,0
2104.615276088003,DEBIT,76206.90817169534,297.7451125673866,1,known,same,local,food,atm,yes,0
3255.2432804914793,DEBIT,53263.66655001292,33.82222779179055,1,known,same,local,individual,online,yes,0
2001.803149574548,TRANSFER,22578.559495388297,173.55349249395496,2,known,same,local,food,pos,yes,0
2676.5477069756994,PAYMENT,50727.31539361339,185.85089574365114,1,known,same,local,retail,pos,yes,0
994.0583199284661,TRANSFER,9645.606957114705,191.9754616077903,1,known,same,local,utilities,pos,yes,0
4473.265922358089,PAYMENT,4741.841281210544,238.1074114984997,1,known,same,local,entertainment,atm,yes,0
4765.083368778418,DEBIT,40254.80627369271,179.7655075901413,1,known,same,local,food,online,yes,0
4020.4148239651686,CASH_IN,9062.112445372068,73.77500272484897,1,known,same,local,retail,online,no,0
4713.868594264859,TRANSFER,27164.296571310817,192.17812017147247,2,known,same,international,entertainment,atm,yes,0
2484.6916787641603,DEBIT,36208.18512568109,275.4352156680429,1,known,same,local,utilities,pos,yes,0
162.54393496032793,CASH_OUT,52595.81830825137,36.205927235425236,2,unknown,same,local,food,online,yes,0
3146.0089758507693,PAYMENT,32019.336866137488,244.89358389994902,1,known,same,local,entertainment,atm,no,0
3702.205743446271,DEBIT,45774.66466420328,276.97786989240973,1,known,different,local,individual,online,yes,0
2341.708800665953,PAYMENT,91066.75186693584,295.13637314855777,2,known,same,local,entertainment,pos,yes,0
4922.307416235128,PAYMENT,51426.31348303045,285.05442164241947,1,known,same,local,individual,atm,yes,0
4990.005412497125,CASH_IN,76751.82976098695,277.5532703362369,1,unknown,same,local,entertainment,online,yes,0
125.06813441146203,CASH_OUT,81804.25423450934,231.11998507896715,2,known,same,local,retail,pos,yes,0
2952.55602617671,TRANSFER,19811.108675021434,162.5545111957086,1,unknown,same,local,utilities,atm,yes,0
3844.3110832830453,CASH_IN,188.80232716568437,41.49044423653438,1,unknown,same,local,retail,atm,yes,0
3577.2149798211904,CASH_IN,81028.85680023035,33.23232408484273,1,known,same,international,utilities,online,yes,0
4601.9973095901005,CASH_OUT,62406.89845158438,262.63424987604947,1,known,same,local,food,online,yes,0
533.652444860313,CASH_IN,8324.55143349067,289.8126120301783,1,known,same,local,individual,pos,yes,0
329.05511010376006,DEBIT,87027.49790701928,73.06636517940413,1,known,same,local,food,atm,yes,0
3852.288760898137,TRANSFER,22584.289924731816,245.21002446710182,1,known,same,local,utilities,online,yes,0
1320.531997661949,CASH_IN,21154.126916328907,248.57185141541854,1,known,same,local,entertainment,atm,yes,0
4311.28744022657,DEBIT,84189.05992293736,155.86791515262087,1,known,same,local,entertainment,online,yes,0
